"title","description","link","image_link","additional_image_link","availability_date","price","sale_price","brand","color","size","custom_label_0","custom_label_1","shipping_weight","shipping_length","shipping_width","shipping_height","product_availability","Quantity","UPC","SKU","Product Category"
"1980 Cardi 2 Piece Suit Orange","2 Piece. High cut, V neck top with mesh long sleeves and a cheeky thong bottom. Hand-wash cold separately/ Do not twist or wring/ Line dry. 82% Polyamide, 18% Elastane. Polybag packaging. Padded.","https://bewicked.com/1980-cardi-2-piece-suit-orange/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25365/1980_OR_front2_web_LAS__04557.1667605197.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15642/1980_orange_front3_web-861462__91886.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15664/1980_orange_side_web-174527__48367.1596329117.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15681/1980_orange_back_web-165694__81701.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25366/1980_OR_back2_web__86013.1667605197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25367/1980_OR_side2_web__79136.1667605197.1280.1280.jpg?c=1","","16.00 USD","16.00USD","BeWicked","Orange","S","","","0.25 lb","1.0000 in","7 in","10 in","available","16","637488503824","1980-S-ORANGE","Swimwear"
"1980 Cardi 2 Piece Suit Orange","2 Piece. High cut, V neck top with mesh long sleeves and a cheeky thong bottom. Hand-wash cold separately/ Do not twist or wring/ Line dry. 82% Polyamide, 18% Elastane. Polybag packaging. Padded.","https://bewicked.com/1980-cardi-2-piece-suit-orange/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25365/1980_OR_front2_web_LAS__04557.1667605197.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15642/1980_orange_front3_web-861462__91886.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15664/1980_orange_side_web-174527__48367.1596329117.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15681/1980_orange_back_web-165694__81701.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25366/1980_OR_back2_web__86013.1667605197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25367/1980_OR_side2_web__79136.1667605197.1280.1280.jpg?c=1","","16.00 USD","16.00USD","BeWicked","Orange","M","","","0.25 lb","1.0000 in","7 in","10 in","available","33","637488503831","1980-M-ORANGE","Swimwear"
"1980 Cardi 2 Piece Suit Orange","2 Piece. High cut, V neck top with mesh long sleeves and a cheeky thong bottom. Hand-wash cold separately/ Do not twist or wring/ Line dry. 82% Polyamide, 18% Elastane. Polybag packaging. Padded.","https://bewicked.com/1980-cardi-2-piece-suit-orange/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25365/1980_OR_front2_web_LAS__04557.1667605197.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15642/1980_orange_front3_web-861462__91886.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15664/1980_orange_side_web-174527__48367.1596329117.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15681/1980_orange_back_web-165694__81701.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25366/1980_OR_back2_web__86013.1667605197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25367/1980_OR_side2_web__79136.1667605197.1280.1280.jpg?c=1","","16.00 USD","16.00USD","BeWicked","Orange","L","","","0.25 lb","1.0000 in","7 in","10 in","available","31","637488503848","1980-L-ORANGE","Swimwear"
"1980 Cardi 2 Piece Suit Orange","2 Piece. High cut, V neck top with mesh long sleeves and a cheeky thong bottom. Hand-wash cold separately/ Do not twist or wring/ Line dry. 82% Polyamide, 18% Elastane. Polybag packaging. Padded.","https://bewicked.com/1980-cardi-2-piece-suit-orange/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25365/1980_OR_front2_web_LAS__04557.1667605197.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15642/1980_orange_front3_web-861462__91886.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15664/1980_orange_side_web-174527__48367.1596329117.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/15681/1980_orange_back_web-165694__81701.1667605196.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25366/1980_OR_back2_web__86013.1667605197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7794/images/25367/1980_OR_side2_web__79136.1667605197.1280.1280.jpg?c=1","","16.00 USD","16.00USD","BeWicked","Orange","XL","","","0.25 lb","1.0000 in","7 in","10 in","available","16","637488503855","1980-XL-ORANGE","Swimwear"
"2007 Figure Hugged Top Nude","Nude seamless top body shaper with adjustable straps. Machine washable, do not bleach/ Do not iron/ Do not dry clean. 92% Polyamide 8% Elastane. Box packaging. Product packaging (in): 10 x 7 x 1.","https://bewicked.com/2007-figure-hugged-top-nude/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15821/2007_nude_front_web-273552__16872.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15841/2007_nude_back_web-459529__48853.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15860/2007_nude_side_web-248671__76982.1596329120.1280.1280.jpg?c=1","","9.00 USD","9.00USD","BeWicked","Nude","S/M","","","0.25 lb","1.0000 in","7 in","10 in","available","554","637488505231","2007-S/M-NUDE","Shapewear"
"2007 Figure Hugged Top Nude","Nude seamless top body shaper with adjustable straps. Machine washable, do not bleach/ Do not iron/ Do not dry clean. 92% Polyamide 8% Elastane. Box packaging. Product packaging (in): 10 x 7 x 1.","https://bewicked.com/2007-figure-hugged-top-nude/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15821/2007_nude_front_web-273552__16872.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15841/2007_nude_back_web-459529__48853.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15860/2007_nude_side_web-248671__76982.1596329120.1280.1280.jpg?c=1","","9.00 USD","9.00USD","BeWicked","Nude","L/XL","","","0.25 lb","1.0000 in","7 in","10 in","available","461","637488505248","2007-L/XL-NUDE","Shapewear"
"2007 Figure Hugged Top Nude","Nude seamless top body shaper with adjustable straps. Machine washable, do not bleach/ Do not iron/ Do not dry clean. 92% Polyamide 8% Elastane. Box packaging. Product packaging (in): 10 x 7 x 1.","https://bewicked.com/2007-figure-hugged-top-nude/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15821/2007_nude_front_web-273552__16872.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15841/2007_nude_back_web-459529__48853.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15860/2007_nude_side_web-248671__76982.1596329120.1280.1280.jpg?c=1","","9.00 USD","9.00USD","BeWicked","Nude","1X/2X","","","0.25 lb","1.0000 in","7 in","10 in","available","254","637488505255","2007-1X/2X-NUDE","Shapewear"
"2007 Figure Hugged Top Nude","Nude seamless top body shaper with adjustable straps. Machine washable, do not bleach/ Do not iron/ Do not dry clean. 92% Polyamide 8% Elastane. Box packaging. Product packaging (in): 10 x 7 x 1.","https://bewicked.com/2007-figure-hugged-top-nude/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15821/2007_nude_front_web-273552__16872.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15841/2007_nude_back_web-459529__48853.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7795/images/15860/2007_nude_side_web-248671__76982.1596329120.1280.1280.jpg?c=1","","9.00 USD","9.00USD","BeWicked","Nude","3X/4X","","","0.25 lb","1.0000 in","7 in","10 in","available","380","637488505262","2007-3X/4X-NUDE","Shapewear"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","S","","","0.25 lb","1.0000 in","10 in","13 in","available","201","797079101041","1883-RED-S","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","M","","","0.25 lb","1.0000 in","10 in","13 in","available","158","797079101058","1883-RED-M","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","L","","","0.25 lb","1.0000 in","10 in","13 in","available","141","797079101065","1883-RED-L","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","XL","","","0.25 lb","1.0000 in","10 in","13 in","available","152","797079101072","1883-RED-XL","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","1X","","","0.25 lb","1.0000 in","10 in","13 in","available","242","797079101089","1883-RED-1X","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","2X","","","0.25 lb","1.0000 in","10 in","13 in","available","203","797079101096","1883-RED-2X","WAREHOUSE SALE > Sleepwear Sale"
"1883 Casey Romper Red","1 Piece. Rib texture, long-sleeve romper with snap closure bum flap. (Thong not included.) Machine wash cold with like colors/tumble dry low/ cool iron. Main: 96% Polyester 4% Spandex. Contrast: 100% cotton. Polybag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1883-casey-romper-red/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16381/1883_R_front_web-223706__40169.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16401/1883_R_back_web-168238__20119.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7797/images/16421/1883_R_side_web-734635__12735.1596329130.1280.1280.jpg?c=1","","7.93 USD","7.93USD","BeWicked","Red","3X","","","0.25 lb","1.0000 in","10 in","13 in","available","136","797079101102","1883-RED-3X","WAREHOUSE SALE > Sleepwear Sale"
"1932 Opaque Nylon Thigh Highs White","Opaque nylon thigh highs. 100% nylon. Box packaging. Packaging dimensions (in): 10x7x1.","https://bewicked.com/1932-opaque-nylon-thigh-highs-white/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7803/images/16907/1932_WHT_side_web-408757__76057.1596329138.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7803/images/16926/1932_WHT_front_web-619381__95558.1596329138.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7803/images/16944/1932_WHT_back_web-338918__99068.1596329138.1280.1280.jpg?c=1","","3.00 USD","3.00USD","BeWicked","White","O/S","","","0.15 lb","1.0000 in","7 in","10 in","available","487","637488500250","1932-WHITE-O/S","Hosiery"
"1909 Dancing All Night Bodystocking Hot Pink","Wide fishnet, Long sleeve bodysuit. (Thong not included.) 94% Nylon 6% Spandex. Box Packaging. Packaging dimensions (in): 10x7x1.","https://bewicked.com/1909-dancing-all-night-bodystocking-hot-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7806/images/25595/1909_HP_front_web__57261.1675799682.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7806/images/16707/1909_Hot_Pink_front-204573__48735.1596329134.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7806/images/16726/1909_Hot_Pink_back-688482__31205.1675799681.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7806/images/25596/1909_HP_back_web__73874.1675799683.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7806/images/25597/1909_HP_side_web__21269.1675799683.1280.1280.jpg?c=1","","5.00 USD","5.00USD","BeWicked","Hot Pink","O/S","","","0.15 lb","1.0000 in","7 in","10 in","available","1422","797079102185","1909-HOTPIN-O/S","Body Stockings"
"1909 Dancing All Night Bodystocking Pink","Wide fishnet, Long sleeve bodysuit. (Thong not included.) 94% Nylon 6% Spandex. Box Packaging. Packaging dimensions (in): 10x7x1.","https://bewicked.com/1909-dancing-all-night-bodystocking-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7811/images/15251/1909_P_front_web-371911__00933.1596329109.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7811/images/15269/1909_P_back_web-111244__53253.1596329109.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7811/images/15284/1909_P_side_web-578360__71098.1596329110.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7811/images/15304/1909_Pink_front-612110__63659.1596329110.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7811/images/15323/1909_Pink_back-763037__49250.1596329110.1280.1280.jpg?c=1","","5.00 USD","5.00USD","BeWicked","Pink","O/S","","","0.15 lb","1.0000 in","7 in","10 in","available","1206","797079102192","1909-PINK-O/S","Body Stockings"
"1913 Perfect Nylon Pantyhose Nude","Nylon spandex tights. (Thong not included.) Box packaging. Packaging dimensions (in): 10x7x1.","https://bewicked.com/1913-perfect-nylon-pantyhose-nude/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7816/images/16353/1913_N_back_web-485168__14710.1596329129.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7816/images/16373/1913_N_side_web-902537__62020.1596329129.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7816/images/16389/1913_N_front_web-463115__16840.1596329129.1280.1280.jpg?c=1","","2.75 USD","2.75USD","BeWicked","Nude","O/S","","","0.15 lb","1.0000 in","7 in","10 in","available","746","797079102338","1913-NUDE-O/S","Hosiery"
"J5BK Looped In Distressed Shorts - Black","Denim shorts with lace up side details and distressed details on front and back - button and zipper closure. 95% Cotton 5%Spandex Poly bag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/j5bk-looped-in-distressed-shorts-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15810/J5BK_front_web-977171__38400.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15829/J5BK_side_web-291980__62096.1596329119.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15847/J5BK_back_web-988231__46450.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15865/J5BK_body_web-339771__37749.1596329120.1280.1280.jpg?c=1","","15.50 USD","15.50USD","BeWicked","Black","S","","","0.25 lb","1.0000 in","10 in","13 in","available","319","688977499739","J5BK-S","Dukes + Denims"
"J5BK Looped In Distressed Shorts - Black","Denim shorts with lace up side details and distressed details on front and back - button and zipper closure. 95% Cotton 5%Spandex Poly bag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/j5bk-looped-in-distressed-shorts-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15810/J5BK_front_web-977171__38400.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15829/J5BK_side_web-291980__62096.1596329119.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15847/J5BK_back_web-988231__46450.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15865/J5BK_body_web-339771__37749.1596329120.1280.1280.jpg?c=1","","15.50 USD","15.50USD","BeWicked","Black","M","","","0.25 lb","1.0000 in","10 in","13 in","available","428","688977499746","J5BK-M","Dukes + Denims"
"J5BK Looped In Distressed Shorts - Black","Denim shorts with lace up side details and distressed details on front and back - button and zipper closure. 95% Cotton 5%Spandex Poly bag packaging. Packaging dimensions (in): 13x10x1.","https://bewicked.com/j5bk-looped-in-distressed-shorts-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15810/J5BK_front_web-977171__38400.1596329119.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15829/J5BK_side_web-291980__62096.1596329119.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15847/J5BK_back_web-988231__46450.1596329120.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7819/images/15865/J5BK_body_web-339771__37749.1596329120.1280.1280.jpg?c=1","","15.50 USD","15.50USD","BeWicked","Black","L","","","0.25 lb","1.0000 in","10 in","13 in","available","326","688977499630","J5BK-L","Dukes + Denims"
"1850 Reina Thong White","Seamless microfiber thong. Hand wash warm/do not bleach/ Line dry/ do not iron. 90% Polyester 10% Spandex. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1850-reina-thong-white/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17067/1850_white_front_web_f843a174-6369-4340-b7c4-49df1d31728b-183364__92844.1596329141.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17090/1850_white_back_web_9f702055-8343-448f-80f4-176db60c3a39-278008__57480.1596329141.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17108/1850_white_side_web_2802cc25-100b-4271-a92b-fae548033d34-370898__03049.1596329141.1280.1280.jpg?c=1","","2.50 USD","2.50USD","BeWicked","White","S","","","0.05 lb","1.0000 in","10 in","13 in","available","0","688977502699","1850-WHITE-S","Panties"
"1850 Reina Thong White","Seamless microfiber thong. Hand wash warm/do not bleach/ Line dry/ do not iron. 90% Polyester 10% Spandex. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1850-reina-thong-white/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17067/1850_white_front_web_f843a174-6369-4340-b7c4-49df1d31728b-183364__92844.1596329141.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17090/1850_white_back_web_9f702055-8343-448f-80f4-176db60c3a39-278008__57480.1596329141.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17108/1850_white_side_web_2802cc25-100b-4271-a92b-fae548033d34-370898__03049.1596329141.1280.1280.jpg?c=1","","2.50 USD","2.50USD","BeWicked","White","M","","","0.05 lb","1.0000 in","10 in","13 in","available","0","688977502705","1850-WHITE-M","Panties"
"1850 Reina Thong White","Seamless microfiber thong. Hand wash warm/do not bleach/ Line dry/ do not iron. 90% Polyester 10% Spandex. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1850-reina-thong-white/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17067/1850_white_front_web_f843a174-6369-4340-b7c4-49df1d31728b-183364__92844.1596329141.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17090/1850_white_back_web_9f702055-8343-448f-80f4-176db60c3a39-278008__57480.1596329141.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17108/1850_white_side_web_2802cc25-100b-4271-a92b-fae548033d34-370898__03049.1596329141.1280.1280.jpg?c=1","","2.50 USD","2.50USD","BeWicked","White","L","","","0.05 lb","1.0000 in","10 in","13 in","available","0","688977502712","1850-WHITE-L","Panties"
"1850 Reina Thong White","Seamless microfiber thong. Hand wash warm/do not bleach/ Line dry/ do not iron. 90% Polyester 10% Spandex. Packaging dimensions (in): 13x10x1.","https://bewicked.com/1850-reina-thong-white/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17067/1850_white_front_web_f843a174-6369-4340-b7c4-49df1d31728b-183364__92844.1596329141.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17090/1850_white_back_web_9f702055-8343-448f-80f4-176db60c3a39-278008__57480.1596329141.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7822/images/17108/1850_white_side_web_2802cc25-100b-4271-a92b-fae548033d34-370898__03049.1596329141.1280.1280.jpg?c=1","","2.50 USD","2.50USD","BeWicked","White","XL","","","0.05 lb","1.0000 in","10 in","13 in","available","0","688977502729","1850-WHITE-XL","Panties"
"2003 What Waist Shapewear Bodysuit Black","Black seamless bodysuit body shaper with adjustable straps, and snap bottom closure. Machine washable, do not bleach/ Do not iron/ Do not dry clean. 92% Polyamide 8% Elastane. Box packaging. Product packaging (in): 10 x 7 x 1.","https://bewicked.com/2003-what-waist-shapewear-bodysuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16471/2003_black_front_web-271845__00996.1596329130.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16491/2003_black_side_web-516460__15398.1596329131.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16511/2003_black_back_web-630927__67838.1596329131.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16528/2003_plus_black_front_web-719192__67291.1596329131.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16548/2003_plus_black_side_web-876635__40508.1596329132.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/7828/images/16569/2003_plus_black_back_web-916409__12738.1596329132.1280.1280.jpg?c=1","","11.50 USD","11.50USD","BeWicked","Black","S/M","","","0.25 lb","1.0000 in","7 in","10 in","available","1075","637488504951","2003-S/M-BLACK","Shapewear"
